ID,text,parallelism,one/ones,antecedent type,one-start character offset,one-end character offset,A,antecedent A-start character offset,antecedent A-end character offset,B,antecedent B-start character offset,antecedent B-end character offset,A-antecedent,B-antecedent,A-antecedent.1,B-antecedent.1,one-licensor category,URL,target,expected_answer_2afc,gpt_answer_2afc,correct_gpt_2afc,Gemma_LoRA_answer_2afc,correct_gemma_2afc,llama_answer_2afc,correct_llama_2afc,expected_answer_openended,gpt_answer_openended,correct_gpt_openended,recheck_gpt_openended,Gemma_LoRA_answer_openended,correct_gemma_openended,recheck_gemma_openended,llama_answer_openended,correct_llama_openended,recheck_llama_openended,is_parallel,TA,CF,TA_plural,CF_plural,clean_text,len_text,n_ones,one_start,one_end,n_TA,TA_start,TA_end,n_CF,CF_start,CF_end,dist_TA_ao,dist_CF_ao,is_TA_closer
90.0,"I don't have to know what the book is about, I don't need to see the cover, they're the two authors I just buy no questions asked (and then I spend ages hoarding the book knowing that once it's read it will be between a year and two until the next one!)",non-parallel,one,linguistic,,,year,,,book,,,0.0,1.0,local,non-local,adj,http://relzreviewz.com/bookish-question-of-the-week-42/,one,B,A,0.0,B,1.0,A,0.0,BOOK,BOOK,1.0,True,next book,0.0,True,The book,0.0,True,non-parallel,book,year,singular,singular,"I don't have to know what the book is about, I don't need to see the cover, they're the two authors I just buy no questions asked (and then I spend ages hoarding the book knowing that once it's read it will be between a year and two until the next one!)",253,1,248,250,2,165,169,1,219,223,83,29,0
91.0,They had to complete 10 beginning thumbnail sketches and then merge ideas to create 4 new ones based on their first sketches.,non-parallel,ones,linguistic,,,ideas,,,sketches,,,0.0,1.0,local,non-local,adj,https://www.mei.edu/publications/art-purpose,ones,B,B,1.0,B,1.0,A,0.0,SKETCHES,SKETCHES,1.0,True,sketches,1.0,True,Sketches,1.0,True,non-parallel,sketches,ideas,plural,plural,They had to complete 10 beginning thumbnail sketches and then merge ideas to create 4 new ones based on their first sketches.,125,1,90,93,1,43,51,1,67,72,47,23,0
92.0,"Extended mass layoff events in establishments located in FEMA-designated disaster areas of Alabama, Florida, Louisiana, and Mississippi are the only ones that might be directly affected by Hurricane Katrina and the subsequent flooding, and thus be coded with a primary reason of weather-related.",Subset,ones,linguistic,,,layoff events,,,areas,,,1.0,0.0,non-local,local,det,https://www.bls.gov/katrina/mlsquestions.htm,ones,A,A,1.0,A,1.0,A,1.0,LAYOFF EVENTS,EXTENDED MASS LAYOFF EVENTS,0.0,True,Extended mass layoff events,0.0,True,"Extended mass layoff events in establishments located in FEMA-designated disaster areas of Alabama, Florida, Louisiana",0.0,False,parallel,layoff events,areas,plural,plural,"Extended mass layoff events in establishments located in FEMA-designated disaster areas of Alabama, Florida, Louisiana, and Mississippi are the only ones that might be directly affected by Hurricane Katrina and the subsequent flooding, and thus be coded with a primary reason of weather-related.",295,1,149,152,1,13,26,1,81,86,136,68,0
93.0,"While larger numbers are very exciting, in truth there are some days that the smaller pages are more responsive and drive the same amount of traffic as the larger ones do.",Modifier Coordination,ones,linguistic,,,numbers,,,pages,,,0.0,1.0,non-local,local,adj,https://orp.ca/blog/digital-marketing-and-branding/social-media-marketing-focus-on-building-relationships.html,ones,B,B,1.0,B,1.0,A,0.0,PAGES,LARGER PAGES,0.0,True,pages,1.0,True,Larger pages,0.0,True,parallel,pages,numbers,plural,plural,"While larger numbers are very exciting, in truth there are some days that the smaller pages are more responsive and drive the same amount of traffic as the larger ones do.",171,1,163,166,1,85,90,1,12,19,78,151,1
94.0,"Older family-owned companies not only have more established business models than younger ones, but will also have a greater number of younger family-owned members associated with the firm.",Modifier Coordination,ones,linguistic,,,companies,,,models,,,1.0,0.0,non-local,local,adj,https://www.ie.edu/insights/articles/harnessing-the-superpower-of-a-family-in-business/,ones,A,A,1.0,A,1.0,A,1.0,COMPANIES,FAMILY-OWNED COMPANIES,0.0,True,companies,1.0,True,Younger family-owned companies,0.0,True,parallel,companies,models,plural,plural,"Older family-owned companies not only have more established business models than younger ones, but will also have a greater number of younger family-owned members associated with the firm.",188,1,89,92,1,18,27,1,68,74,71,21,0
95.0,"Then due to some complaints from Canadian viewers who felt deprived of the American adverts, the Canadian Radio-television and Telecommunications Commission ruled that Bell could not substitute adverts from domestic companies to replace American ones.",non-parallel,ones,linguistic,,,companies,,,adverts,,,0.0,1.0,local,non-local,adj,https://www.rcinet.ca/en/2019/12/20/superbowl-canadian-commercials-for-canadian-viewers/,ones,B,B,1.0,B,1.0,A,0.0,ADVERTS,AMERICAN ADVERTS,0.0,True,adverts,1.0,True,American adverts,0.0,True,non-parallel,adverts,companies,plural,plural,"Then due to some complaints from Canadian viewers who felt deprived of the American adverts, the Canadian Radio-television and Telecommunications Commission ruled that Bell could not substitute adverts from domestic companies to replace American ones.",251,1,246,249,2,193,200,1,215,224,53,31,0
96.0,"""The reason why this even came up was there's families that have two people in a house and other ones that have six or eight, also now with secondary suites, maybe you need a larger cart,"" he said.",Subset,ones,linguistic,,,families,,,people,,,1.0,0.0,non-local,local,det,https://www.cbc.ca/news/canada/calgary/calgary-pay-as-you-go-black-bin-1.4705418?cmp=rss,ones,A,A,1.0,A,1.0,A,1.0,FAMILIES,FAMILIES,1.0,True,families,1.0,True,families,1.0,True,parallel,families,people,plural,plural,"""The reason why this even came up was there's families that have two people in a house and other ones that have six or eight, also now with secondary suites, maybe you need a larger cart,"" he said.",197,1,97,100,1,45,53,1,68,74,52,29,0
97.0,"Partly in response to such concerns, and despite the recent decline in world mineral prices, governments are continuing to press for reviews of old contracts and to be more demanding in negotiations for new ones.",Modifier Coordination,ones,linguistic,,,negotiations,,,contracts,,,0.0,1.0,local,non-local,adj,https://www.un.org/africarenewal/magazine/april-2009/mining-profit-africa%E2%80%99s-people,ones,B,B,1.0,B,1.0,A,0.0,CONTRACTS,CONTRACTS,1.0,True,contracts,1.0,True,New contracts,0.0,True,parallel,contracts,negotiations,plural,plural,"Partly in response to such concerns, and despite the recent decline in world mineral prices, governments are continuing to press for reviews of old contracts and to be more demanding in negotiations for new ones.",212,1,207,210,1,147,156,1,185,197,60,22,0
98.0,"""Please hold on to your cherished memories of past Folk Fests and know you will create new ones when we're able to do it safely – singing along to our favourite tunes with friends and family, dancing under the warm sun and seeing a crowd of smiling faces.""",non-parallel,ones,linguistic,,,memories,,,Fests ,,,1.0,0.0,non-local,local,adj,https://www.cbc.ca/news/canada/manitoba/winnipeg-folk-festival-cancelled-coronavirus-1.5532075,ones,A,A,1.0,A,1.0,A,1.0,MEMORIES,MEMORIES,1.0,True,memories,1.0,True,new memories,0.0,True,non-parallel,memories,Fests,plural,plural,"""Please hold on to your cherished memories of past Folk Fests and know you will create new ones when we're able to do it safely – singing along to our favourite tunes with friends and family, dancing under the warm sun and seeing a crowd of smiling faces.""",256,1,91,94,1,33,41,1,55,60,58,36,0
99.0,The program requires 70 units in MBB-related courses and 52 units in BUS-related ones; there is little flexibility in curriculum scheduling.,Modifier Coordination,ones,linguistic,,,units,,,courses,,,0.0,1.0,local,non-local,adj,https://www.sfu.ca/students/calendar_archive/08.09%20calendar/molecularbiologybiochemistry.htm,ones,B,B,1.0,B,1.0,A,0.0,COURSES,BUS-RELATED COURSES,0.0,True,BUS-related ones,0.0,False,BUS-related courses,0.0,True,parallel,courses,units,plural,plural,The program requires 70 units in MBB-related courses and 52 units in BUS-related ones; there is little flexibility in curriculum scheduling.,140,1,81,84,1,44,51,2,59,64,37,22,0
100.0,"Nevertheless, blast hole with higher Q value will provide high energy that causes ground vibration and air overpressure to nearer monitoring points (residential areas) compared to the further ones.",Modifier Coordination,ones,linguistic,,,points,,,areas,,,1.0,0.0,non-local,local,adj,http://www.ukm.my/jsm/pdf_files/SM-PDF-48-8-2019/03%20Karthigeyan%20a_l%20AL.%20Ramanathan.pdf,ones,A,A,1.0,A,1.0,A,1.0,POINTS,MONITORING POINTS,0.0,False,monitoring points,0.0,True,monitoring points,0.0,True,parallel,points,areas,plural,plural,"Nevertheless, blast hole with higher Q value will provide high energy that causes ground vibration and air overpressure to nearer monitoring points (residential areas) compared to the further ones.",197,1,192,195,1,140,146,1,160,165,52,32,0
101.0,"In Table 4, 5, the left three columns are topic models extracted without prior knowledge, and the right columns are those extracted with the bold titles as priors. We see that the topics extracted in either way are informative and coherent. The ones extracted with priors are extremely clear and distinctive, such as ''Nano'' and ''battery'' for the query ''iPod''.",Modifier Coordination,ones,discourse,,,models,,,topics,,,0.0,1.0,non-local,local,det,http://www2007.org/htmlpapers/paper680/,ones,B,B,1.0,B,1.0,A,0.0,TOPICS,TOPICS,1.0,True,topics,1.0,True,topics extracted with priors,0.0,True,parallel,topics,models,plural,plural,"In Table 4, 5, the left three columns are topic models extracted without prior knowledge, and the right columns are those extracted with the bold titles as priors. We see that the topics extracted in either way are informative and coherent. The ones extracted with priors are extremely clear and distinctive, such as ''Nano'' and ''battery'' for the query ''iPod''.",365,1,245,248,1,179,185,1,47,53,66,198,1
102.0,"According to the relevancy of images to the given keywords, we divide images into two groups: images in group A are highly relevant to the keywords, and others are classified into group B. The possibility that images in group A are relevant is high, so that we use them as training data of a SVM classifier in the next stage, although they includes a small number of irrelevant ones.",non-parallel,ones,discourse,,,images,,,keywords,,,1.0,0.0,local,non-local,adj,http://www2007.org/htmlposters/poster979/,ones,A,A,1.0,A,1.0,A,1.0,IMAGES,IMAGES,1.0,True,images,1.0,True,irrelevant ones,0.0,False,non-parallel,images,keywords,plural,plural,"According to the relevancy of images to the given keywords, we divide images into two groups: images in group A are highly relevant to the keywords, and others are classified into group B. The possibility that images in group A are relevant is high, so that we use them as training data of a SVM classifier in the next stage, although they includes a small number of irrelevant ones.",383,1,378,381,4,209,215,2,138,146,169,240,1
103.0,"We use the term semantic interoperability in the sense of translating between different ontology languages with different semantics. At the moment, several ontology languages populate the Semantic Web. Besides proprietary ones, we already mentioned RDFS, OWL Lite, OWL DL and OWL Full before. ",non-parallel,ones,discourse,,,ontology languages,,,semantics,,,1.0,0.0,local,non-local,adj,http://www2003.org/cdrom/papers/alternate/P029/p29-volz.html,ones,A,A,1.0,A,1.0,A,1.0,ONTOLOGY LANGUAGES,ONTOLOGY LANGUAGES,1.0,True,ontology languages,1.0,True,Ontology languages,1.0,True,non-parallel,ontology languages,semantics,plural,plural,"We use the term semantic interoperability in the sense of translating between different ontology languages with different semantics. At the moment, several ontology languages populate the Semantic Web. Besides proprietary ones, we already mentioned RDFS, OWL Lite, OWL DL and OWL Full before. ",293,1,222,225,2,155,173,1,121,130,67,101,1
104.0,"There is a high degree of subjectivity in many of the LOM data elements. This is sometimes perceived as a problem, but it is the opinion of the authors that there is no need to avoid subjectivity in the descriptions of LO's; in fact, the subjective metadata are often among the more interesting ones. ",non-parallel,ones,discourse,,,descriptions of LO's,,,LOM data elements,,,0.0,1.0,local,non-local,adj,http://www2003.org/cdrom/papers/alternate/P659/p659-duval-html.html,ones,B,B,1.0,A,0.0,A,0.0,LOM DATA ELEMENTS,METADATA,0.0,True,subjective metadata,0.0,True,Subjective metadata,0.0,True,non-parallel,LOM data elements,descriptions of LO's,plural,plural,"There is a high degree of subjectivity in many of the LOM data elements. This is sometimes perceived as a problem, but it is the opinion of the authors that there is no need to avoid subjectivity in the descriptions of LO's; in fact, the subjective metadata are often among the more interesting ones. ",301,1,295,298,1,53,70,1,202,222,242,93,0
105.0,"With that in place, it was easy to code the events needed in the library and start playing with them. I attempted to get the project building on Windows last week, but had little success. I don't know what the difference was tonight, but things went very smoothly, and the library builds cleanly on Windows with no code changes. After that, I decided to have a play with some form builders. Through a scientific process (look at the list on the wxWidgets Wiki, exclude the ones that weren't open source), I came to wxFormBuilder, which seems pretty nifty. ",non-parallel,ones,discourse,,,Windows,,,form builders,,,0.0,1.0,non-local,local,det,http://✎.net/index.html%3Fp=129.html,ones,B,B,1.0,B,1.0,A,0.0,FORM BUILDERS,FORM BUILDERS,1.0,True,form builders,1.0,True,wxWidgets Wiki entries,0.0,False,non-parallel,form builders,Windows,plural,plural,"With that in place, it was easy to code the events needed in the library and start playing with them. I attempted to get the project building on Windows last week, but had little success. I don't know what the difference was tonight, but things went very smoothly, and the library builds cleanly on Windows with no code changes. After that, I decided to have a play with some form builders. Through a scientific process (look at the list on the wxWidgets Wiki, exclude the ones that weren't open source), I came to wxFormBuilder, which seems pretty nifty. ",556,1,473,476,1,375,388,2,298,305,98,175,1
106.0,"Alright Lad's/Ladies, Do any of you know any Good sites for getting football kits? My company are competing in the Engineers league and the kit we have in a few years old (With the Old company Logo). We got a fresh set of jerseys only yesterday, we got ours from o'neills, 17 jerseys, 2 GK, kitbag and a set of bibs for €600, very good quality. We never said we were playing soccer, but they never asked either! The ones I found on Ebay are from Thailand, one of teh lad's on Shelsweb say's he got them from ebay and there good quality.",non-parallel,ones,discourse,,,jerseys,,,bibs,,,1.0,0.0,non-local,local,det,https://foot.ie/threads/58050-Football-Kits,ones,A,A,1.0,A,1.0,A,1.0,JERSEYS,THE ONES FROM EBAY,0.0,False,kits,0.0,False,Ebay listings,0.0,False,non-parallel,jerseys,bibs,plural,plural,"Alright Lad's/Ladies, Do any of you know any Good sites for getting football kits? My company are competing in the Engineers league and the kit we have in a few years old (With the Old company Logo). We got a fresh set of jerseys only yesterday, we got ours from o'neills, 17 jerseys, 2 GK, kitbag and a set of bibs for €600, very good quality. We never said we were playing soccer, but they never asked either! The ones I found on Ebay are from Thailand, one of teh lad's on Shelsweb say's he got them from ebay and there good quality.",536,1,416,419,2,275,282,1,310,314,141,106,0
107.0,"The second day in Barcelona I met the spintop collectors club ""Amics de la Baldufa"" = ""Friends of the Spintop."" If you have not yet seen their excellent site, check it out. They started in the spring of 1996, have organized lots of events and have published more than 24 issues of their very informative magazine. More big tops! These ones are working copies of a throw top, a finger top and a whip top.",non-parallel,ones,discourse,,,issues,,,tops,,,0.0,1.0,non-local,local,det,http://www.ta0.com/photos/euro-top-tour_2009_3.html,ones,B,B,1.0,B,1.0,A,0.0,TOPS,BIG TOPS,0.0,True,big tops,0.0,True,Big tops,0.0,True,non-parallel,tops,issues,plural,plural,"The second day in Barcelona I met the spintop collectors club ""Amics de la Baldufa"" = ""Friends of the Spintop."" If you have not yet seen their excellent site, check it out. They started in the spring of 1996, have organized lots of events and have published more than 24 issues of their very informative magazine. More big tops! These ones are working copies of a throw top, a finger top and a whip top.",403,1,335,338,1,322,326,1,270,276,13,65,1
108.0,"Some of the links to your various photo albums don't work. The Ofoto site says that the ""album is not found"" I thought I'd give you a heads up! I enjoy your cute pics and want to see the rest! Jenny's 30th Birthday Party Sarah's Pool Party Second Annual Academy Awards Party, I don't know if any else didn't work. Those were the ones that I tried and it said Album Not Found.",Repetition,ones,discourse,,,links,,,albums,,,1.0,0.0,non-local,local,det,http://www.ljcfyi.com/2004/08/i-added-page-to-left-hand-navigation.html,ones,A,B,0.0,A,1.0,A,1.0,LINKS,LINKS,1.0,True,albums,0.0,False,Second Annual Academy Awards Party Jenny's 30th Birthday Party Sarah's Pool Party Those were the ones,0.0,False,parallel,links,albums,plural,plural,"Some of the links to your various photo albums don't work. The Ofoto site says that the ""album is not found"" I thought I'd give you a heads up! I enjoy your cute pics and want to see the rest! Jenny's 30th Birthday Party Sarah's Pool Party Second Annual Academy Awards Party, I don't know if any else didn't work. Those were the ones that I tried and it said Album Not Found.",375,1,329,332,1,11,16,1,39,45,318,290,0
109.0,"<Q> Larger drawings–such as those in this show–are found by working directly onto the paper in graphite or ink. What's the relationship between the figures you render and real people? That is, do your figures often begin with observations of real people or are they more imaginative? <A> No, there is rarely any connection to real people. I have done the occasional portrait, though, and lots of self-portraits. <Q> In one interview, you said that every successful drawing you do surprises you in some way. It makes me wonder if you do much that you deem to be unsuccessful. <A> Oh, yes of course! The ones that don't surprise me go straight in the bin!",Repetition,ones,discourse,,,self-portraits,,,drawings,,,0.0,1.0,local,non-local,det,https://www.cia.edu/news/stories/visiting-artist-nicola-tyson,ones,B,B,1.0,B,1.0,A,0.0,DRAWINGS,DRAWINGS,1.0,True,drawings,1.0,True,drawings,1.0,True,parallel,drawings,self-portraits,plural,plural,"<Q> Larger drawings–such as those in this show–are found by working directly onto the paper in graphite or ink. What's the relationship between the figures you render and real people? That is, do your figures often begin with observations of real people or are they more imaginative? <A> No, there is rarely any connection to real people. I have done the occasional portrait, though, and lots of self-portraits. <Q> In one interview, you said that every successful drawing you do surprises you in some way. It makes me wonder if you do much that you deem to be unsuccessful. <A> Oh, yes of course! The ones that don't surprise me go straight in the bin!",653,1,602,605,1,10,18,1,395,409,592,207,0
110.0,Can you measure the voltage drop across the terminals? That would give us an idea of id it is just diodes or if there is something else going on in there...the pins are heavy duty suckers! The ones in the middle seem to be thinner... ,non-parallel,ones,discourse,,,pins,,,suckers,,,1.0,0.0,non-local,local,det,https://4hv.org/e107_plugins/forum/forum_viewtopic.php?id=4265,ones,A,A,1.0,A,1.0,A,1.0,PINS,PINS,1.0,True,pins,1.0,True,The pins,0.0,True,non-parallel,pins,suckers,plural,plural,Can you measure the voltage drop across the terminals? That would give us an idea of id it is just diodes or if there is something else going on in there...the pins are heavy duty suckers! The ones in the middle seem to be thinner... ,234,1,193,196,1,159,163,1,179,186,34,14,0
111.0,"The stories range from nature-based solutions to financial investments, from small community initiatives to large global programmes, from policy change to behaviour change. They explore the role of leadership, integrity and innovation from various stakeholder perspectives. The Water ChangeMaker Awards is a journey of knowledge, communication, and collaboration with like-minded people. Embark with us on this adventure and connect with those who have inspired you! The ones that have been submitted in languages other than English have been translated and the original submitting language can be found by selecting LANGUAGE on the language tab below. ",non-parallel,ones,discourse,,,programmes,,,stories,,,0.0,1.0,local,non-local,det,https://www.gwp.org/en/waterchangemakers/change-stories/,ones,B,B,1.0,B,1.0,A,0.0,STORIES,STORIES,1.0,True,submissions,0.0,False,Water ChangeMaker Awards,0.0,False,non-parallel,stories,programmes,plural,plural,"The stories range from nature-based solutions to financial investments, from small community initiatives to large global programmes, from policy change to behaviour change. They explore the role of leadership, integrity and innovation from various stakeholder perspectives. The Water ChangeMaker Awards is a journey of knowledge, communication, and collaboration with like-minded people. Embark with us on this adventure and connect with those who have inspired you! The ones that have been submitted in languages other than English have been translated and the original submitting language can be found by selecting LANGUAGE on the language tab below. ",653,1,471,474,1,3,10,1,120,130,468,351,0
112.0,"Once sunned, you can bring the squashes (and pumpkins) in for the winter. They don't like to be damp or cold so the cellar is not the right place for them. They like the dry air here and it's also best if they don't touch each other. Most of them will last well into spring but, if they start to decompose, I can grab them and cook them up right away (or feed them to my chickens). Not only are these items delicious, but they are good for you as well. Oh for sure-I buy a load of them each fall. I set them outdoors under cover in a basket. Most of them keep really well! The ones uneaten will dry and harden.",non-parallel,ones,discourse,,,squashes,,,chickens,,,1.0,0.0,non-local,local,det,https://www.almanac.com/winter-squash,ones,A,A,1.0,A,1.0,A,1.0,SQUASHES,SQUASHES AND PUMPKINS,0.0,True,squashes,1.0,True,Squashes,1.0,True,non-parallel,squashes,chickens,plural,plural,"Once sunned, you can bring the squashes (and pumpkins) in for the winter. They don't like to be damp or cold so the cellar is not the right place for them. They like the dry air here and it's also best if they don't touch each other. Most of them will last well into spring but, if they start to decompose, I can grab them and cook them up right away (or feed them to my chickens). Not only are these items delicious, but they are good for you as well. Oh for sure-I buy a load of them each fall. I set them outdoors under cover in a basket. Most of them keep really well! The ones uneaten will dry and harden.",610,1,577,580,1,30,38,1,370,378,547,207,0
113.0,"The audio is an extract from Henry Mayhew's London Labour and the London Poor, 1851. Read from 'Of the Cries, Rounds, and Days of Costermongders' from London Labour and the London Poor, by Henry Mayhew, 1851: I shall now proceed to treat of the London costermongers' mode of doing business. In the first place all the goods they sell are cried or ""hawked,"" and the cries of the coster-mongers in the present day are as varied as the articles they sell. The principal ones, uttered in a sort of cadence, are now, ""Ni-ew mackerel, 6 a shilling.""",non-parallel,ones,discourse,,,mongers,,,cries,,,0.0,1.0,local,non-local,adj,https://www.bl.uk/learning/timeline/item126815.html,ones,B,B,1.0,B,1.0,A,0.0,CRIES,CRIES,1.0,True,cries,1.0,True,goods,0.0,False,non-parallel,cries,mongers,plural,plural,"The audio is an extract from Henry Mayhew's London Labour and the London Poor, 1851. Read from 'Of the Cries, Rounds, and Days of Costermongders' from London Labour and the London Poor, by Henry Mayhew, 1851: I shall now proceed to treat of the London costermongers' mode of doing business. In the first place all the goods they sell are cried or ""hawked,"" and the cries of the coster-mongers in the present day are as varied as the articles they sell. The principal ones, uttered in a sort of cadence, are now, ""Ni-ew mackerel, 6 a shilling.""",543,1,467,470,1,364,369,0,378,391,103,89,0
114.0,"Eminem whose real name is Marshall Mathers has written much music and performed at many concerts. He touches beautifully on the whole idea of seizing or loosing a moment of opportunity. Every day presents us with many of these moments. We may say that so many of these come together, we cannot choose. This may be so but the ones of meaningful value usually tend to stand out.",non-parallel,ones,discourse,,,moments,,,concerts,,,1.0,0.0,local,non-local,det,http://www.2u.ie/print_front.php?id=1050,ones,A,A,1.0,A,1.0,A,1.0,MOMENTS,MOMENTS OF MEANINGFUL VALUE,0.0,False,moments,1.0,True,moments of opportunity,0.0,True,non-parallel,moments,concerts,plural,plural,"Eminem whose real name is Marshall Mathers has written much music and performed at many concerts. He touches beautifully on the whole idea of seizing or loosing a moment of opportunity. Every day presents us with many of these moments. We may say that so many of these come together, we cannot choose. This may be so but the ones of meaningful value usually tend to stand out.",376,1,325,328,1,226,233,1,87,95,99,238,1
115.0,"In the more distant future we plan to include a component that allows Semantic Interoperability between different types of ontology languages as a response to the requirement put forward in section 4. In the introduction, we already mentioned RDFS, OWL Lite, OWL DL and OWL Full. Besides, there are older formats, like DAML+OIL and also proprietary ones like KAON ontologies.",non-parallel,ones,discourse,,,formats,,,types,,,1.0,0.0,local,non-local,adj,http://www2003.org/cdrom/papers/alternate/P029/p29-volz.html,ones,A,A,1.0,A,1.0,A,1.0,FORMATS,FORMATS,1.0,True,proprietary ones,0.0,False,KAON ontologies,0.0,False,non-parallel,formats,types,plural,plural,"In the more distant future we plan to include a component that allows Semantic Interoperability between different types of ontology languages as a response to the requirement put forward in section 4. In the introduction, we already mentioned RDFS, OWL Lite, OWL DL and OWL Full. Besides, there are older formats, like DAML+OIL and also proprietary ones like KAON ontologies.",375,1,349,352,1,304,311,1,113,118,45,236,1
116.0,"The lenses of his mask are raised (like goggles), and there are bumps on his thumbs representing the small claws he has on his fingers. The stock photo on the back of the box clearly shows him with a claw on his toe and tabi boots, but the final product has plain feet. Superior Spider-Man comes with something no Hasbro Spider-Man has come with before: interchangeable hands! The ones he's wearing in the package are curled, ""accessory-holding"" hands (though he has no accessories to hold), while the replacements are in a webshooting pose; the hands just pull out at the wrist, popping in and out with no trouble. ",non-parallel,ones,discourse,,,hands,,,boots,,,1.0,0.0,local,non-local,det,http://www.oafe.net/yo/asm2c_ssm.php,ones,A,A,1.0,A,1.0,A,1.0,HANDS,HANDS,1.0,True,hands,1.0,True,hands,1.0,True,non-parallel,hands,boots,plural,plural,"The lenses of his mask are raised (like goggles), and there are bumps on his thumbs representing the small claws he has on his fingers. The stock photo on the back of the box clearly shows him with a claw on his toe and tabi boots, but the final product has plain feet. Superior Spider-Man comes with something no Hasbro Spider-Man has come with before: interchangeable hands! The ones he's wearing in the package are curled, ""accessory-holding"" hands (though he has no accessories to hold), while the replacements are in a webshooting pose; the hands just pull out at the wrist, popping in and out with no trouble. ",616,1,381,384,1,369,374,1,224,229,12,157,1
117.0,"The show now has a title: Metropolis. I have been out and about sketching again: some pine trees, which will be needed for my children's book to be, and a couple of new rock sketches. I do enjoy sketching rocks, but I always wonder if anyone besides me can discern what they are supposed to represent? Rocks are not very well defined shapes, for the most part. At least, those scraggly weathered volcanic rocks we have on the New Zealand coast, aren't! These ones are from Cape Palliser – and at this time of year, they are full of sunbathing seals, and their babies. ",non-parallel,ones,discourse,,,trees,,,rocks,,,0.0,1.0,non-local,local,det,http://www.asni.net/newsletter/newsletter67.php,ones,B,B,1.0,B,1.0,A,0.0,ROCKS,ROCKS,1.0,True,rocks,1.0,True,Cape Palliser rocks,0.0,False,non-parallel,rocks,trees,plural,plural,"The show now has a title: Metropolis. I have been out and about sketching again: some pine trees, which will be needed for my children's book to be, and a couple of new rock sketches. I do enjoy sketching rocks, but I always wonder if anyone besides me can discern what they are supposed to represent? Rocks are not very well defined shapes, for the most part. At least, those scraggly weathered volcanic rocks we have on the New Zealand coast, aren't! These ones are from Cape Palliser – and at this time of year, they are full of sunbathing seals, and their babies. ",568,1,459,462,2,404,409,1,90,95,55,369,1
118.0,I didn't like the dull yellow light so replaced all my interior bulbs with white LEDs and what a difference it made! The ones I didn't know how to change at the time was the mirror puddle light/lamp.,non-parallel,ones,discourse,,,bulbs,,,LEDs,,,1.0,0.0,non-local,local,det,http://www.pocuk.com/forums/viewtopic.php?t=159101&sid=5afbb2bd857bc0884dd5766434865aee,ones,A,A,1.0,A,1.0,A,1.0,BULBS,PUDDLE LIGHT/LAMP,0.0,False,mirror puddle light/lamp,0.0,False,Mirror puddle light/lamp,0.0,False,non-parallel,bulbs,LEDs,plural,plural,I didn't like the dull yellow light so replaced all my interior bulbs with white LEDs and what a difference it made! The ones I didn't know how to change at the time was the mirror puddle light/lamp.,199,1,121,124,1,63,68,1,80,84,58,41,0
119.0,"Céline, Tibi, Philip Lim and more were all proud supporters of #pantsuitnation and now street stylers are following suit (pun intended). Milan fashion week street style stars are stepping out in bold, matching separates–and they're looking like total bosses doing so. But these aren't any boring old suits! These ones feature stand-out prints like leopard, plaid and cacti (yes, you read that correctly), are made from gorgeous textures like velvet and brocade and have new silhouettes like the oversized style that's major for fall. ",non-parallel,ones,discourse,,,separates,,,suits,,,0.0,1.0,non-local,local,det,https://www.flare.com/fashion/milan-fashion-week-street-style-2/,ones,B,B,1.0,B,1.0,A,0.0,SUITS,SUITS,1.0,True,suits,1.0,True,Suits,1.0,True,non-parallel,suits,separates,plural,plural,"Céline, Tibi, Philip Lim and more were all proud supporters of #pantsuitnation and now street stylers are following suit (pun intended). Milan fashion week street style stars are stepping out in bold, matching separates–and they're looking like total bosses doing so. But these aren't any boring old suits! These ones feature stand-out prints like leopard, plaid and cacti (yes, you read that correctly), are made from gorgeous textures like velvet and brocade and have new silhouettes like the oversized style that's major for fall. ",534,1,313,316,1,299,304,1,209,218,14,104,1
120.0,And these are used on a TON of GM cars/trucks easily replaced from a parts store and really easy to wire up. I call that a win on all fronts. Here's the other side.. I would also like to point out that me being a pack rat paid off again.. I found these buckets with unbroken tabs in my pile! The ones I removed were held in by RTV.,non-parallel,ones,discourse,,,buckets,,,tabs,,,1.0,0.0,non-local,local,det,http://www.ifsja.org/forums/vb/showthread.php?mode=hybrid&t=160845,ones,A,A,1.0,A,1.0,A,1.0,BUCKETS,BUCKETS,1.0,True,buckets,1.0,True,The buckets,0.0,True,non-parallel,buckets,tabs,plural,plural,And these are used on a TON of GM cars/trucks easily replaced from a parts store and really easy to wire up. I call that a win on all fronts. Here's the other side.. I would also like to point out that me being a pack rat paid off again.. I found these buckets with unbroken tabs in my pile! The ones I removed were held in by RTV.,331,1,296,299,1,252,259,1,274,278,44,22,0
